User; Date; MAC AP
rmensur;Intervalo: 2019-08-28 00:00:00 - 2019-09-28 00:00:00; 
	;28/08/2019 10:09;04-18-D6-22-94-E7:UM
	;28/08/2019 10:09;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:11;04-18-D6-22-94-E7:UM
	;28/08/2019 10:24;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:25;04-18-D6-22-94-E7:UM
	;28/08/2019 10:25;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:28;04-18-D6-22-94-E7:UM
	;28/08/2019 10:29;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:30;04-18-D6-22-94-E7:UM
	;28/08/2019 10:30;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:32;04-18-D6-22-94-E7:UM
	;28/08/2019 10:34;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:35;04-18-D6-22-94-E7:UM
	;28/08/2019 10:37;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:37;04-18-D6-22-94-E7:UM
	;28/08/2019 10:37;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:38;04-18-D6-22-94-E7:UM
	;28/08/2019 10:38;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:39;04-18-D6-22-94-E7:UM
	;28/08/2019 10:39;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:40;04-18-D6-22-94-E7:UM
	;28/08/2019 10:40;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:41;04-18-D6-22-94-E7:UM
	;28/08/2019 10:42;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:42;04-18-D6-22-94-E7:UM
	;28/08/2019 10:43;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:45;04-18-D6-22-94-E7:UM
	;28/08/2019 10:45;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:45;04-18-D6-22-94-E7:UM
	;28/08/2019 10:50;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:57;04-18-D6-22-94-E7:UM
	;28/08/2019 10:59;04-18-D6-22-8E-6D:UM
	;28/08/2019 10:59;04-18-D6-22-94-E7:UM
	;28/08/2019 11:00;04-18-D6-22-8E-6D:UM
	;28/08/2019 11:00;04-18-D6-22-94-E7:UM
	;28/08/2019 11:08;04-18-D6-22-8E-6D:UM
	;28/08/2019 11:09;04-18-D6-22-94-E7:UM
	;28/08/2019 11:09;04-18-D6-22-8E-6D:UM
	;28/08/2019 11:11;04-18-D6-22-94-E7:UM
	;28/08/2019 11:11;04-18-D6-22-8E-6D:UM
	;28/08/2019 11:12;04-18-D6-22-94-E7:UM
	;28/08/2019 11:17;04-18-D6-22-8E-6D:UM
	;28/08/2019 11:17;04-18-D6-22-94-E7:UM
	;28/08/2019 11:20;04-18-D6-22-8E-6D:UM
	;28/08/2019 11:23;04-18-D6-22-94-E7:UM
	;28/08/2019 11:26;04-18-D6-22-8E-6D:UM
	;28/08/2019 11:29;04-18-D6-22-94-E7:UM
	;28/08/2019 11:31;04-18-D6-22-38-E1:UM
	;28/08/2019 11:32;DC-9F-DB-12-F3-EA:UM
	;28/08/2019 11:36;04-18-D6-22-38-E1:UM
	;28/08/2019 11:38;DC-9F-DB-12-F3-EA:UM
	;28/08/2019 11:39;04-18-D6-22-38-E1:UM
	;28/08/2019 11:40;DC-9F-DB-12-F3-EA:UM
	;28/08/2019 12:17;04-18-D6-22-94-E7:UM
	;28/08/2019 12:18;04-18-D6-22-8E-6D:UM
	;28/08/2019 12:21;04-18-D6-22-94-E7:UM
	;28/08/2019 12:21;04-18-D6-22-8E-6D:UM
	;28/08/2019 12:22;04-18-D6-22-94-E7:UM
	;28/08/2019 12:22;04-18-D6-22-8E-6D:UM
	;28/08/2019 12:23;04-18-D6-22-94-E7:UM
	;03/09/2019 10:24;DC-9F-DB-12-F4-A9:UM
	;03/09/2019 10:32;04-18-D6-22-8E-6D:UM
	;03/09/2019 10:33;04-18-D6-22-94-E7:UM
	;03/09/2019 10:34;04-18-D6-22-8E-6D:UM
	;03/09/2019 10:39;04-18-D6-22-94-E7:UM
	;03/09/2019 10:47;04-18-D6-22-8E-6D:UM
	;03/09/2019 10:47;04-18-D6-22-94-E7:UM
	;03/09/2019 10:50;04-18-D6-22-8E-6D:UM
	;03/09/2019 10:52;04-18-D6-22-94-E7:UM
	;03/09/2019 10:52;04-18-D6-22-8E-6D:UM
	;03/09/2019 10:52;04-18-D6-22-94-E7:UM
	;03/09/2019 10:53;04-18-D6-22-8E-6D:UM
	;03/09/2019 10:53;04-18-D6-22-94-E7:UM
	;03/09/2019 10:54;04-18-D6-22-8E-6D:UM
	;03/09/2019 10:58;04-18-D6-22-94-E7:UM
	;03/09/2019 12:10;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:20;04-18-D6-22-94-E7:UM
	;03/09/2019 12:22;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:24;04-18-D6-22-94-E7:UM
	;03/09/2019 12:24;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:25;04-18-D6-22-94-E7:UM
	;03/09/2019 12:29;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:32;04-18-D6-22-94-E7:UM
	;03/09/2019 12:49;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:49;04-18-D6-22-94-E7:UM
	;03/09/2019 12:49;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:49;04-18-D6-22-94-E7:UM
	;03/09/2019 12:50;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:50;04-18-D6-22-94-E7:UM
	;03/09/2019 12:51;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:51;04-18-D6-22-94-E7:UM
	;03/09/2019 12:52;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:53;04-18-D6-22-94-E7:UM
	;03/09/2019 12:56;04-18-D6-22-8E-6D:UM
	;03/09/2019 12:57;04-18-D6-22-94-E7:UM
	;03/09/2019 12:59;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:02;04-18-D6-22-94-E7:UM
	;03/09/2019 13:02;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:06;04-18-D6-22-94-E7:UM
	;03/09/2019 13:07;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:07;04-18-D6-22-94-E7:UM
	;03/09/2019 13:08;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:09;04-18-D6-22-94-E7:UM
	;03/09/2019 13:09;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:10;04-18-D6-22-94-E7:UM
	;03/09/2019 13:10;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:13;04-18-D6-22-94-E7:UM
	;03/09/2019 13:13;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:14;04-18-D6-22-94-E7:UM
	;03/09/2019 13:14;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:16;04-18-D6-22-94-E7:UM
	;03/09/2019 13:17;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:17;04-18-D6-22-94-E7:UM
	;03/09/2019 13:17;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:17;04-18-D6-22-94-E7:UM
	;03/09/2019 13:18;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:22;04-18-D6-22-94-E7:UM
	;03/09/2019 13:26;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:26;04-18-D6-22-94-E7:UM
	;03/09/2019 13:27;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:37;04-18-D6-22-94-E7:UM
	;03/09/2019 13:38;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:40;04-18-D6-22-94-E7:UM
	;03/09/2019 13:40;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:41;04-18-D6-22-94-E7:UM
	;03/09/2019 13:45;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:46;04-18-D6-22-94-E7:UM
	;03/09/2019 13:46;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:48;04-18-D6-22-94-E7:UM
	;03/09/2019 13:52;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:52;04-18-D6-22-94-E7:UM
	;03/09/2019 13:53;04-18-D6-22-8E-6D:UM
	;03/09/2019 13:57;04-18-D6-22-94-E7:UM
	;04/09/2019 9:42;DC-9F-DB-12-F4-A9:UM
	;04/09/2019 9:46;04-18-D6-22-94-E7:UM
	;04/09/2019 9:47;04-18-D6-22-8E-6D:UM
	;04/09/2019 9:48;04-18-D6-22-94-E7:UM
	;04/09/2019 9:56;04-18-D6-22-8E-6D:UM
	;04/09/2019 10:22;04-18-D6-22-94-E7:UM
	;04/09/2019 10:22;04-18-D6-22-8E-6D:UM
	;04/09/2019 10:23;04-18-D6-22-94-E7:UM
	;04/09/2019 10:23;04-18-D6-22-8E-6D:UM
	;04/09/2019 10:27;04-18-D6-22-94-E7:UM
	;04/09/2019 10:27;04-18-D6-22-8E-6D:UM
	;04/09/2019 10:47;04-18-D6-22-94-E7:UM
	;04/09/2019 10:47;04-18-D6-22-8E-6D:UM
	;04/09/2019 10:49;04-18-D6-22-94-E7:UM
	;04/09/2019 10:50;04-18-D6-22-8E-6D:UM
	;04/09/2019 10:51;04-18-D6-22-94-E7:UM
	;04/09/2019 10:51;04-18-D6-22-8E-6D:UM
	;04/09/2019 10:59;04-18-D6-22-94-E7:UM
	;04/09/2019 11:00;04-18-D6-22-8E-6D:UM
	;04/09/2019 11:00;04-18-D6-22-94-E7:UM
	;04/09/2019 11:08;04-18-D6-22-38-E1:UM
	;04/09/2019 11:10;DC-9F-DB-12-F3-EA:UM
	;04/09/2019 12:06;04-18-D6-22-94-E7:UM
	;04/09/2019 12:08;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:09;04-18-D6-22-94-E7:UM
	;04/09/2019 12:09;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:10;04-18-D6-22-94-E7:UM
	;04/09/2019 12:12;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:12;04-18-D6-22-94-E7:UM
	;04/09/2019 12:17;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:17;04-18-D6-22-94-E7:UM
	;04/09/2019 12:19;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:29;04-18-D6-22-94-E7:UM
	;04/09/2019 12:35;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:36;04-18-D6-22-94-E7:UM
	;04/09/2019 12:36;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:40;04-18-D6-22-94-E7:UM
	;04/09/2019 12:41;04-18-D6-22-8E-6D:UM
	;04/09/2019 12:53;04-18-D6-22-94-E7:UM
	;04/09/2019 12:56;DC-9F-DB-12-F4-A9:UM
	;05/09/2019 9:15;04-18-D6-22-94-E7:UM
	;05/09/2019 9:24;04-18-D6-22-8E-6D:UM
	;05/09/2019 9:24;04-18-D6-22-94-E7:UM
	;05/09/2019 9:32;04-18-D6-22-8E-6D:UM
	;05/09/2019 9:42;04-18-D6-22-94-E7:UM
	;05/09/2019 9:42;DC-9F-DB-12-F3-EA:UM
	;05/09/2019 9:46;04-18-D6-22-38-E1:UM
	;05/09/2019 10:01;DC-9F-DB-12-F3-EA:UM
	;05/09/2019 10:12;04-18-D6-22-38-E1:UM
	;05/09/2019 10:12;DC-9F-DB-12-F3-EA:UM
	;05/09/2019 11:12;04-18-D6-22-94-E7:UM
	;05/09/2019 11:14;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:17;04-18-D6-22-94-E7:UM
	;05/09/2019 11:18;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:23;04-18-D6-22-94-E7:UM
	;05/09/2019 11:25;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:27;04-18-D6-22-94-E7:UM
	;05/09/2019 11:28;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:29;04-18-D6-22-94-E7:UM
	;05/09/2019 11:29;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:30;04-18-D6-22-94-E7:UM
	;05/09/2019 11:30;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:30;04-18-D6-22-94-E7:UM
	;05/09/2019 11:35;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:36;04-18-D6-22-94-E7:UM
	;05/09/2019 11:37;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:41;04-18-D6-22-94-E7:UM
	;05/09/2019 11:41;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:43;04-18-D6-22-94-E7:UM
	;05/09/2019 11:45;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:46;04-18-D6-22-94-E7:UM
	;05/09/2019 11:46;04-18-D6-22-8E-6D:UM
	;05/09/2019 11:46;04-18-D6-22-94-E7:UM
	;05/09/2019 12:05;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:06;04-18-D6-22-94-E7:UM
	;05/09/2019 12:09;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:13;04-18-D6-22-94-E7:UM
	;05/09/2019 12:14;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:18;04-18-D6-22-94-E7:UM
	;05/09/2019 12:19;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:19;04-18-D6-22-94-E7:UM
	;05/09/2019 12:20;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:20;04-18-D6-22-94-E7:UM
	;05/09/2019 12:22;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:23;04-18-D6-22-94-E7:UM
	;05/09/2019 12:24;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:30;04-18-D6-22-94-E7:UM
	;05/09/2019 12:30;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:31;04-18-D6-22-94-E7:UM
	;05/09/2019 12:32;04-18-D6-22-8E-6D:UM
	;05/09/2019 12:33;04-18-D6-22-94-E7:UM
	;10/09/2019 11:37;04-18-D6-22-8E-6D:UM
	;10/09/2019 11:38;04-18-D6-22-94-E7:UM
	;10/09/2019 11:43;04-18-D6-22-8E-6D:UM
	;10/09/2019 11:44;04-18-D6-22-94-E7:UM
	;10/09/2019 11:44;04-18-D6-22-8E-6D:UM
	;10/09/2019 11:45;04-18-D6-22-94-E7:UM
	;10/09/2019 11:45;04-18-D6-22-8E-6D:UM
	;10/09/2019 11:47;04-18-D6-22-94-E7:UM
	;10/09/2019 11:47;04-18-D6-22-8E-6D:UM
	;10/09/2019 11:47;04-18-D6-22-94-E7:UM
	;10/09/2019 11:47;04-18-D6-22-8E-6D:UM
	;10/09/2019 11:48;04-18-D6-22-94-E7:UM
	;10/09/2019 11:50;04-18-D6-22-8E-6D:UM
	;10/09/2019 12:02;DC-9F-DB-12-F4-A9:UM
	;10/09/2019 13:46;04-18-D6-22-94-E7:UM
	;10/09/2019 13:48;04-18-D6-22-8E-6D:UM
	;10/09/2019 13:48;04-18-D6-22-94-E7:UM
	;10/09/2019 13:49;04-18-D6-22-8E-6D:UM
	;10/09/2019 13:52;04-18-D6-22-94-E7:UM
	;10/09/2019 13:53;04-18-D6-22-8E-6D:UM
	;10/09/2019 13:53;04-18-D6-22-94-E7:UM
	;10/09/2019 13:54;04-18-D6-22-8E-6D:UM
	;10/09/2019 14:07;04-18-D6-22-94-E7:UM
	;10/09/2019 14:07;04-18-D6-22-8E-6D:UM
	;10/09/2019 14:10;04-18-D6-22-94-E7:UM
	;11/09/2019 9:38;DC-9F-DB-12-F4-A9:UM
	;11/09/2019 9:43;04-18-D6-22-94-E7:UM
	;11/09/2019 9:43;04-18-D6-22-8E-6D:UM
	;11/09/2019 9:43;04-18-D6-22-94-E7:UM
	;11/09/2019 9:44;04-18-D6-22-8E-6D:UM
	;11/09/2019 9:45;04-18-D6-22-94-E7:UM
	;11/09/2019 9:46;04-18-D6-22-8E-6D:UM
	;11/09/2019 9:47;04-18-D6-22-94-E7:UM
	;11/09/2019 9:47;04-18-D6-22-8E-6D:UM
	;11/09/2019 9:54;04-18-D6-22-94-E7:UM
	;11/09/2019 9:56;04-18-D6-22-8E-6D:UM
	;11/09/2019 9:56;04-18-D6-22-94-E7:UM
	;11/09/2019 9:56;04-18-D6-22-8E-6D:UM
	;11/09/2019 9:56;04-18-D6-22-94-E7:UM
	;11/09/2019 9:57;04-18-D6-22-8E-6D:UM
	;11/09/2019 9:58;04-18-D6-22-94-E7:UM
	;11/09/2019 9:58;04-18-D6-22-8E-6D:UM
	;11/09/2019 10:00;04-18-D6-22-94-E7:UM
	;11/09/2019 10:00;04-18-D6-22-8E-6D:UM
	;11/09/2019 10:01;04-18-D6-22-94-E7:UM
	;11/09/2019 10:10;DC-9F-DB-12-F4-A9:UM
	;11/09/2019 11:12;04-18-D6-22-94-E7:UM
	;11/09/2019 11:14;04-18-D6-22-8E-6D:UM
	;11/09/2019 11:15;04-18-D6-22-94-E7:UM
	;11/09/2019 11:15;04-18-D6-22-8E-6D:UM
	;11/09/2019 11:15;04-18-D6-22-94-E7:UM
	;11/09/2019 11:16;04-18-D6-22-8E-6D:UM
	;11/09/2019 11:16;04-18-D6-22-94-E7:UM
	;11/09/2019 11:17;04-18-D6-22-8E-6D:UM
	;11/09/2019 11:17;04-18-D6-22-94-E7:UM
	;11/09/2019 11:19;04-18-D6-22-8E-6D:UM
	;11/09/2019 11:19;04-18-D6-22-94-E7:UM
	;11/09/2019 11:20;04-18-D6-22-8E-6D:UM
	;11/09/2019 11:20;04-18-D6-22-94-E7:UM
	;11/09/2019 11:21;04-18-D6-22-8E-6D:UM
